Time_GPS;Latitude_GPS;Longitude_GPS;Accuracy_GPS;Altitude_GPS;Speed_GPS;Bearing_GPS
15:19:10:342;48.73386319;9.121039611;45;493;16.322931;313.6991
15:19:10:342;48.73386319;9.121039611;45;493;16.322931;313.6991
15:19:10:342;48.73386319;9.121039611;45;493;16.322931;313.6991
15:19:10:342;48.73386319;9.121039611;45;493;16.322931;313.6991
15:19:10:342;48.73386319;9.121039611;45;493;16.322931;313.6991
15:19:10:342;48.73386319;9.121039611;45;493;16.322931;313.6991
15:19:10:342;48.73386319;9.121039611;45;493;16.322931;313.6991
15:19:10:342;48.73386319;9.121039611;45;493;16.322931;313.6991
15:19:10:342;48.73386319;9.121039611;45;493;16.322931;313.6991
15:19:10:342;48.73386319;9.121039611;45;493;16.322931;313.6991
15:19:10:342;48.73386319;9.121039611;45;493;16.322931;313.6991
15:19:10:342;48.73386319;9.121039611;45;493;16.322931;313.6991
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
15:19:11:317;48.73395629;9.120936841;45;491;16.47782;316.5467
